dataset_name,run_label,seed,budget,coverage_target,frontier_set_size_llm,coverage_llm,point_risk_llm,frontier_set_size_reference,coverage_reference,point_risk_reference,set_size_gap_llm_minus_reference,coverage_gap_llm_minus_reference,risk_gap_llm_minus_reference
Modechoice car,minimax_modechoice_schema_budgetgrid,6,100,0.9,1.8833333333333333,0.9666666666666668,0.1999999999999999,1.2166666666666666,0.9,0.2166666666666666,0.6666666666666667,0.06666666666666676,-0.01666666666666669
Modechoice car,minimax_modechoice_schema_budgetgrid,6,120,0.8,1.5,0.925,0.2249999999999999,1.075,0.825,0.175,0.42500000000000004,0.10000000000000009,0.049999999999999906
Modechoice car,minimax_modechoice_schema_budgetgrid,6,120,0.9,1.575,0.975,0.2249999999999999,1.275,0.875,0.175,0.30000000000000004,0.09999999999999998,0.049999999999999906
Modechoice car,minimax_modechoice_schema_budgetgrid,7,30,0.8,1.6538461538461535,0.9230769230769232,0.2692307692307693,1.4692307692307691,0.9076923076923076,0.2615384615384615,0.1846153846153844,0.015384615384615663,0.007692307692307776
Modechoice car,minimax_modechoice_schema_budgetgrid,7,40,0.8,1.7,0.9333333333333332,0.2666666666666667,1.7333333333333334,0.9666666666666668,0.2583333333333333,-0.03333333333333344,-0.03333333333333355,0.008333333333333415
Modechoice car,minimax_modechoice_schema_budgetgrid,7,40,0.9,1.9166666666666667,0.975,0.25,1.8916666666666664,0.9833333333333332,0.2583333333333333,0.025000000000000355,-0.008333333333333193,-0.008333333333333304
Modechoice car,minimax_modechoice_schema_budgetgrid,7,60,0.8,1.68,0.91,0.28,1.12,0.78,0.25,0.5599999999999998,0.13,0.030000000000000027
Modechoice car,minimax_modechoice_schema_budgetgrid,7,60,0.9,1.73,0.92,0.28,1.43,0.93,0.31,0.30000000000000004,-0.010000000000000009,-0.02999999999999997
Modechoice car,minimax_modechoice_schema_budgetgrid,7,80,0.8,1.6375,0.9,0.275,1.05,0.7875,0.2375,0.5874999999999999,0.11250000000000004,0.03750000000000003
Modechoice car,minimax_modechoice_schema_budgetgrid,7,80,0.9,1.6375,0.9,0.275,1.45,0.9375,0.175,0.1875,-0.03749999999999998,0.10000000000000003
Modechoice car,minimax_modechoice_schema_budgetgrid,7,100,0.8,1.7,0.9166666666666666,0.2666666666666667,1.0333333333333334,0.8666666666666667,0.1333333333333333,0.6666666666666665,0.04999999999999993,0.13333333333333341
Modechoice car,minimax_modechoice_schema_budgetgrid,7,100,0.9,1.7,0.9166666666666666,0.2666666666666667,1.3833333333333333,0.9333333333333332,0.1333333333333333,0.31666666666666665,-0.016666666666666607,0.13333333333333341
Modechoice car,minimax_modechoice_schema_budgetgrid,7,120,0.8,1.725,0.95,0.1999999999999999,1.0,0.85,0.15,0.7250000000000001,0.09999999999999998,0.049999999999999906
Modechoice car,minimax_modechoice_schema_budgetgrid,7,120,0.9,1.725,0.95,0.1999999999999999,1.2,0.95,0.15,0.5250000000000001,0.0,0.049999999999999906
Modechoice car,minimax_modechoice_schema_budgetgrid,8,30,0.8,1.9230769230769231,0.9769230769230768,0.2692307692307693,1.123076923076923,0.7846153846153846,0.3076923076923077,0.8,0.19230769230769218,-0.038461538461538436
Modechoice car,minimax_modechoice_schema_budgetgrid,8,40,0.8,1.6166666666666667,0.9416666666666668,0.2666666666666667,1.125,0.7916666666666666,0.3249999999999999,0.4916666666666667,0.15000000000000013,-0.05833333333333318
Modechoice car,minimax_modechoice_schema_budgetgrid,8,40,0.9,1.6166666666666667,0.9416666666666668,0.2666666666666667,2.0,1.0,0.3249999999999999,-0.3833333333333333,-0.05833333333333324,-0.05833333333333318
Modechoice car,minimax_modechoice_schema_budgetgrid,8,60,0.8,1.92,0.98,0.25,1.6,0.9,0.1999999999999999,0.31999999999999984,0.07999999999999996,0.0500000000000001
Modechoice car,minimax_modechoice_schema_budgetgrid,8,60,0.9,2.0,1.0,0.25,1.98,0.99,0.2199999999999999,0.020000000000000018,0.010000000000000009,0.03000000000000011
Modechoice car,minimax_modechoice_schema_budgetgrid,8,80,0.8,1.675,0.975,0.2375,1.075,0.8375,0.175,0.6000000000000001,0.13749999999999996,0.0625
Modechoice car,minimax_modechoice_schema_budgetgrid,8,80,0.9,1.9125,0.975,0.2375,1.2375,0.925,0.175,0.675,0.04999999999999993,0.0625
Modechoice car,minimax_modechoice_schema_budgetgrid,8,100,0.8,1.6666666666666667,0.9833333333333332,0.2666666666666667,0.9833333333333332,0.8333333333333334,0.15,0.6833333333333336,0.1499999999999998,0.11666666666666672
Modechoice car,minimax_modechoice_schema_budgetgrid,8,100,0.9,1.6666666666666667,0.9833333333333332,0.2666666666666667,1.3,0.9,0.1833333333333333,0.3666666666666667,0.08333333333333315,0.08333333333333343
Modechoice car,minimax_modechoice_schema_budgetgrid,8,120,0.9,1.7,0.975,0.3,1.025,0.9,0.0999999999999999,0.675,0.07499999999999996,0.2000000000000001
Modechoice car,minimax_modechoice_schema_budgetgrid,9,30,0.8,1.646153846153846,0.9076923076923076,0.2923076923076922,1.553846153846154,0.8692307692307693,0.323076923076923,0.09230769230769198,0.038461538461538325,-0.03076923076923077
Modechoice car,minimax_modechoice_schema_budgetgrid,9,40,0.9,2.0,1.0,0.4916666666666667,1.6333333333333333,0.9583333333333334,0.3416666666666667,0.3666666666666667,0.04166666666666663,0.15000000000000002
Modechoice car,minimax_modechoice_schema_budgetgrid,9,60,0.8,1.63,0.9,0.3,1.18,0.85,0.2199999999999999,0.44999999999999996,0.050000000000000044,0.0800000000000001
Modechoice car,minimax_modechoice_schema_budgetgrid,9,60,0.9,1.84,0.94,0.28,1.64,0.96,0.2199999999999999,0.20000000000000018,-0.020000000000000018,0.06000000000000014
Modechoice car,minimax_modechoice_schema_budgetgrid,9,80,0.8,1.6,0.875,0.3249999999999999,1.0625,0.8375,0.1624999999999999,0.5375000000000001,0.03749999999999998,0.1625
Modechoice car,minimax_modechoice_schema_budgetgrid,9,80,0.9,1.825,0.925,0.3,1.425,0.9125,0.1624999999999999,0.3999999999999999,0.012500000000000067,0.1375000000000001
Modechoice car,minimax_modechoice_schema_budgetgrid,9,100,0.8,1.6,0.85,0.3166666666666666,1.0333333333333334,0.8166666666666667,0.1999999999999999,0.5666666666666667,0.033333333333333326,0.1166666666666667
Modechoice car,minimax_modechoice_schema_budgetgrid,9,100,0.9,1.7666666666666666,0.9166666666666666,0.3,1.25,0.8833333333333333,0.3,0.5166666666666666,0.033333333333333326,0.0
Modechoice car,minimax_modechoice_schema_budgetgrid,9,120,0.9,1.7,0.875,0.35,1.35,0.9,0.3249999999999999,0.34999999999999987,-0.025000000000000022,0.025000000000000078
Modechoice car,minimax_modechoice_schema_budgetgrid,10,30,0.8,1.6384615384615384,0.9230769230769232,0.2923076923076922,1.476923076923077,0.8923076923076924,0.223076923076923,0.1615384615384614,0.030769230769230882,0.0692307692307692
Modechoice car,minimax_modechoice_schema_budgetgrid,10,40,0.8,1.9166666666666667,0.975,0.4916666666666667,1.1333333333333333,0.8,0.2666666666666667,0.7833333333333334,0.17499999999999993,0.22499999999999998
Modechoice car,minimax_modechoice_schema_budgetgrid,10,40,0.9,1.9166666666666667,0.975,0.4916666666666667,1.4333333333333331,0.9083333333333332,0.2083333333333333,0.4833333333333336,0.06666666666666676,0.28333333333333344
Modechoice car,minimax_modechoice_schema_budgetgrid,10,60,0.8,1.61,0.92,0.29,1.25,0.87,0.26,0.3600000000000001,0.050000000000000044,0.02999999999999997
Modechoice car,minimax_modechoice_schema_budgetgrid,10,60,0.9,1.78,0.94,0.27,1.51,0.95,0.27,0.27,-0.010000000000000009,0.0
Modechoice car,minimax_modechoice_schema_budgetgrid,10,80,0.8,1.6,0.9125,0.2624999999999999,0.9375,0.8,0.1875,0.6625000000000001,0.11249999999999993,0.0749999999999999
Modechoice car,minimax_modechoice_schema_budgetgrid,10,80,0.9,1.6,0.9125,0.2624999999999999,1.2125,0.9,0.1875,0.3875000000000002,0.012499999999999956,0.0749999999999999
Modechoice car,minimax_modechoice_schema_budgetgrid,10,100,0.8,1.65,0.9333333333333332,0.25,0.9333333333333332,0.8333333333333334,0.1333333333333333,0.7166666666666667,0.09999999999999987,0.1166666666666667
Modechoice car,minimax_modechoice_schema_budgetgrid,10,100,0.9,1.65,0.9333333333333332,0.25,1.1666666666666667,0.9,0.1666666666666666,0.48333333333333317,0.033333333333333215,0.0833333333333334
Modechoice car,minimax_modechoice_schema_budgetgrid,10,120,0.8,1.65,0.9,0.275,0.875,0.775,0.15,0.7749999999999999,0.125,0.12500000000000003
Star98 education,minimax_star98_schema_budgetgrid,1,30,0.8,1.6823529411764706,0.8764705882352941,0.3529411764705882,1.0941176470588236,0.8411764705882353,0.1999999999999999,0.588235294117647,0.03529411764705881,0.1529411764705883
Star98 education,minimax_star98_schema_budgetgrid,1,40,0.8,1.675,0.88125,0.3562499999999999,1.1,0.85625,0.1937499999999999,0.575,0.025000000000000022,0.1625
Star98 education,minimax_star98_schema_budgetgrid,1,40,0.9,1.89375,1.0,0.3625,1.25625,0.9375,0.1937499999999999,0.6375,0.0625,0.1687500000000001
Star98 education,minimax_star98_schema_budgetgrid,1,60,0.8,1.6857142857142855,0.8857142857142857,0.3785714285714285,0.9071428571428573,0.7928571428571428,0.1428571428571429,0.7785714285714282,0.09285714285714286,0.2357142857142856
Star98 education,minimax_star98_schema_budgetgrid,1,60,0.9,1.8928571428571428,1.0,0.3857142857142857,1.4142857142857144,0.9571428571428572,0.15,0.4785714285714284,0.042857142857142816,0.23571428571428568
Star98 education,minimax_star98_schema_budgetgrid,1,80,0.8,1.65,0.8833333333333333,0.35,1.0,0.8166666666666667,0.1833333333333333,0.6499999999999999,0.06666666666666665,0.16666666666666669
Star98 education,minimax_star98_schema_budgetgrid,1,80,0.9,1.7166666666666666,0.9333333333333332,0.35,1.0333333333333334,0.8833333333333333,0.1166666666666667,0.6833333333333331,0.04999999999999993,0.23333333333333328
Star98 education,minimax_star98_schema_budgetgrid,1,100,0.8,1.62,0.88,0.36,0.96,0.81,0.15,0.6600000000000001,0.06999999999999995,0.21
Star98 education,minimax_star98_schema_budgetgrid,1,100,0.9,1.71,0.95,0.36,1.13,0.9,0.15,0.5800000000000001,0.04999999999999993,0.21
Star98 education,minimax_star98_schema_budgetgrid,1,120,0.8,1.65,0.8875,0.3874999999999999,0.9375,0.8,0.1624999999999999,0.7124999999999999,0.08749999999999991,0.225
Star98 education,minimax_star98_schema_budgetgrid,1,120,0.9,1.875,1.0,0.3874999999999999,1.175,0.9,0.1624999999999999,0.7,0.09999999999999998,0.225
Star98 education,minimax_star98_schema_budgetgrid,1,140,0.8,1.6166666666666667,0.8666666666666667,0.4,0.9833333333333332,0.7833333333333333,0.1999999999999999,0.6333333333333335,0.08333333333333337,0.20000000000000012
Star98 education,minimax_star98_schema_budgetgrid,1,140,0.9,1.85,1.0,0.4,1.2666666666666666,0.9166666666666666,0.1999999999999999,0.5833333333333335,0.08333333333333337,0.20000000000000012
Star98 education,minimax_star98_schema_budgetgrid,1,160,0.8,1.575,0.85,0.425,0.9,0.8,0.15,0.6749999999999999,0.04999999999999993,0.275
Star98 education,minimax_star98_schema_budgetgrid,1,160,0.9,1.825,1.0,0.425,1.225,0.925,0.15,0.5999999999999999,0.07499999999999996,0.275
Star98 education,minimax_star98_schema_budgetgrid,2,30,0.8,1.7058823529411764,0.8823529411764706,0.3352941176470588,1.723529411764706,0.9941176470588236,0.2352941176470588,-0.01764705882352957,-0.11176470588235299,0.1
Star98 education,minimax_star98_schema_budgetgrid,2,40,0.8,1.75,0.925,0.3249999999999999,1.2875,0.95,0.2125,0.4624999999999999,-0.02499999999999991,0.1124999999999999
Star98 education,minimax_star98_schema_budgetgrid,2,40,0.9,1.9125,1.0,0.33125,1.48125,0.9875,0.2125,0.43125000000000013,0.012499999999999956,0.11875
Star98 education,minimax_star98_schema_budgetgrid,2,60,0.8,1.7642857142857142,0.9285714285714286,0.3142857142857143,0.8857142857142857,0.8,0.1928571428571428,0.8785714285714286,0.12857142857142856,0.12142857142857147
Star98 education,minimax_star98_schema_budgetgrid,2,60,0.9,1.921428571428572,1.0,0.3214285714285714,1.0857142857142856,0.8928571428571429,0.1928571428571428,0.8357142857142863,0.1071428571428571,0.1285714285714286
Star98 education,minimax_star98_schema_budgetgrid,2,80,0.8,1.7833333333333334,0.925,0.3416666666666667,1.0916666666666666,0.9166666666666666,0.1166666666666667,0.6916666666666669,0.008333333333333415,0.22499999999999998
Star98 education,minimax_star98_schema_budgetgrid,2,80,0.9,1.925,1.0,0.35,1.4083333333333334,0.9416666666666668,0.1666666666666666,0.5166666666666666,0.05833333333333324,0.18333333333333338
Star98 education,minimax_star98_schema_budgetgrid,2,100,0.8,1.73,0.87,0.36,0.95,0.8,0.18,0.78,0.06999999999999995,0.18
Star98 education,minimax_star98_schema_budgetgrid,2,100,0.9,1.94,1.0,0.37,1.36,0.95,0.18,0.5799999999999998,0.050000000000000044,0.19
Star98 education,minimax_star98_schema_budgetgrid,2,120,0.9,1.7875,0.8875,0.375,1.0875,0.875,0.1624999999999999,0.7000000000000002,0.012499999999999956,0.2125000000000001
Star98 education,minimax_star98_schema_budgetgrid,2,160,0.8,1.85,0.95,0.3,0.825,0.775,0.15,1.0250000000000001,0.17499999999999993,0.15
Star98 education,minimax_star98_schema_budgetgrid,3,30,0.8,1.7176470588235293,0.8764705882352941,0.3647058823529412,0.9647058823529412,0.7764705882352941,0.1941176470588235,0.7529411764705881,0.09999999999999998,0.1705882352941177
Star98 education,minimax_star98_schema_budgetgrid,3,40,0.8,1.70625,0.875,0.3625,1.16875,0.8875,0.1875,0.5375000000000001,-0.012499999999999956,0.175
Star98 education,minimax_star98_schema_budgetgrid,3,40,0.9,1.70625,0.875,0.3625,1.45625,0.91875,0.26875,0.25,-0.043749999999999956,0.09375
Star98 education,minimax_star98_schema_budgetgrid,3,60,0.9,1.7642857142857142,0.9285714285714286,0.3785714285714285,1.2,0.8928571428571429,0.2142857142857143,0.5642857142857143,0.0357142857142857,0.1642857142857142
Star98 education,minimax_star98_schema_budgetgrid,3,80,0.8,1.7166666666666666,0.8583333333333333,0.4083333333333333,1.15,0.925,0.15,0.5666666666666667,-0.06666666666666676,0.2583333333333333
Star98 education,minimax_star98_schema_budgetgrid,3,80,0.9,1.7666666666666666,0.9166666666666666,0.4083333333333333,1.175,0.9333333333333332,0.15,0.5916666666666666,-0.016666666666666607,0.2583333333333333
Star98 education,minimax_star98_schema_budgetgrid,3,100,0.8,1.7,0.85,0.42,0.93,0.78,0.1899999999999999,0.7699999999999999,0.06999999999999995,0.2300000000000001
Star98 education,minimax_star98_schema_budgetgrid,3,120,0.8,1.6875,0.85,0.4375,0.9625,0.85,0.125,0.725,0.0,0.3125
Star98 education,minimax_star98_schema_budgetgrid,3,120,0.9,1.7375,0.9125,0.4499999999999999,1.225,0.9375,0.15,0.5125,-0.025000000000000022,0.29999999999999993
Star98 education,minimax_star98_schema_budgetgrid,3,140,0.8,1.65,0.8166666666666667,0.4499999999999999,0.95,0.7833333333333333,0.1666666666666666,0.7,0.033333333333333326,0.2833333333333333
Star98 education,minimax_star98_schema_budgetgrid,3,140,0.9,1.7166666666666666,0.9,0.4666666666666667,1.1833333333333331,0.9166666666666666,0.1666666666666666,0.5333333333333334,-0.016666666666666607,0.30000000000000004
Star98 education,minimax_star98_schema_budgetgrid,3,160,0.8,1.65,0.8,0.4,0.95,0.8,0.15,0.7,0.0,0.25
Star98 education,minimax_star98_schema_budgetgrid,3,160,0.9,1.7,0.9,0.425,1.125,0.9,0.15,0.575,0.0,0.275
Star98 education,minimax_star98_schema_budgetgrid,4,40,0.8,1.69375,0.8625,0.4,1.25,0.7875,0.4187499999999999,0.4437500000000001,0.07500000000000007,-0.018749999999999878
Star98 education,minimax_star98_schema_budgetgrid,4,60,0.8,1.7142857142857142,0.8642857142857143,0.4142857142857142,1.2428571428571429,0.8285714285714286,0.3142857142857143,0.4714285714285713,0.0357142857142857,0.09999999999999992
Star98 education,minimax_star98_schema_budgetgrid,4,60,0.9,1.9142857142857144,1.0,0.4142857142857142,1.3357142857142856,0.8714285714285714,0.3142857142857143,0.5785714285714287,0.12857142857142856,0.09999999999999992
Star98 education,minimax_star98_schema_budgetgrid,4,80,0.8,1.7166666666666666,0.85,0.4416666666666666,1.1583333333333334,0.8083333333333333,0.2666666666666667,0.5583333333333331,0.04166666666666663,0.17499999999999988
Star98 education,minimax_star98_schema_budgetgrid,4,80,0.9,1.9416666666666669,1.0,0.4416666666666666,2.0,1.0,0.2666666666666667,-0.058333333333333126,0.0,0.17499999999999988
Star98 education,minimax_star98_schema_budgetgrid,4,100,0.9,1.75,0.88,0.43,1.28,0.87,0.24,0.47,0.010000000000000009,0.19
Star98 education,minimax_star98_schema_budgetgrid,4,120,0.9,1.8125,0.9,0.425,1.2625,0.875,0.275,0.55,0.025000000000000022,0.14999999999999997
Star98 education,minimax_star98_schema_budgetgrid,4,140,0.8,1.7666666666666666,0.8833333333333333,0.4333333333333333,1.1333333333333333,0.8333333333333334,0.2166666666666666,0.6333333333333333,0.04999999999999993,0.2166666666666667
Star98 education,minimax_star98_schema_budgetgrid,4,140,0.9,1.95,1.0,0.4166666666666666,1.5666666666666669,0.95,0.1999999999999999,0.3833333333333331,0.050000000000000044,0.21666666666666667
Star98 education,minimax_star98_schema_budgetgrid,4,160,0.8,1.775,0.85,0.4499999999999999,1.05,0.8,0.1999999999999999,0.7249999999999999,0.04999999999999993,0.25
Star98 education,minimax_star98_schema_budgetgrid,4,160,0.9,1.95,1.0,0.425,1.65,0.95,0.2249999999999999,0.30000000000000004,0.050000000000000044,0.2000000000000001
Star98 education,minimax_star98_schema_budgetgrid,5,30,0.8,1.6941176470588235,0.8705882352941177,0.3411764705882353,1.4529411764705882,0.9411764705882352,0.2588235294117647,0.24117647058823533,-0.07058823529411751,0.08235294117647063
Star98 education,minimax_star98_schema_budgetgrid,5,40,0.8,1.6875,0.86875,0.3375,1.33125,0.9125,0.1875,0.35624999999999996,-0.043749999999999956,0.15000000000000002
Star98 education,minimax_star98_schema_budgetgrid,5,40,0.9,1.75,0.925,0.3375,1.33125,0.9125,0.1875,0.41874999999999996,0.012500000000000067,0.15000000000000002
Star98 education,minimax_star98_schema_budgetgrid,5,60,0.8,1.6642857142857144,0.8571428571428571,0.3428571428571428,0.9785714285714284,0.8214285714285714,0.1642857142857142,0.6857142857142859,0.0357142857142857,0.1785714285714286
Star98 education,minimax_star98_schema_budgetgrid,5,60,0.9,1.8928571428571428,1.0,0.3357142857142857,1.0785714285714283,0.8785714285714286,0.1642857142857142,0.8142857142857145,0.12142857142857144,0.17142857142857149
Star98 education,minimax_star98_schema_budgetgrid,5,80,0.8,1.675,0.8583333333333333,0.3249999999999999,0.9916666666666668,0.8416666666666667,0.1583333333333333,0.6833333333333332,0.016666666666666607,0.1666666666666666
Star98 education,minimax_star98_schema_budgetgrid,5,80,0.9,1.7333333333333334,0.9166666666666666,0.3166666666666666,1.3416666666666666,0.9416666666666668,0.175,0.39166666666666683,-0.025000000000000133,0.1416666666666666
Star98 education,minimax_star98_schema_budgetgrid,5,100,0.8,1.68,0.85,0.3199999999999999,1.03,0.86,0.15,0.6499999999999999,-0.010000000000000009,0.1699999999999999
Star98 education,minimax_star98_schema_budgetgrid,5,100,0.9,1.89,1.0,0.31,1.29,0.94,0.15,0.5999999999999999,0.06000000000000005,0.16
Star98 education,minimax_star98_schema_budgetgrid,5,120,0.8,1.6625,0.8375,0.35,1.175,0.9,0.1875,0.48750000000000004,-0.0625,0.16249999999999998
Star98 education,minimax_star98_schema_budgetgrid,5,120,0.9,1.7375,0.9,0.3375,1.4,1.0,0.125,0.33750000000000013,-0.09999999999999998,0.21250000000000002
Star98 education,minimax_star98_schema_budgetgrid,5,140,0.8,1.6833333333333331,0.85,0.3166666666666666,1.0166666666666666,0.8333333333333334,0.1666666666666666,0.6666666666666665,0.016666666666666607,0.15
Star98 education,minimax_star98_schema_budgetgrid,5,140,0.9,1.7333333333333334,0.9,0.3,1.2166666666666666,0.9166666666666666,0.1666666666666666,0.5166666666666668,-0.016666666666666607,0.1333333333333334
Star98 education,minimax_star98_schema_budgetgrid,5,160,0.8,1.675,0.875,0.275,0.825,0.775,0.175,0.8500000000000001,0.09999999999999998,0.10000000000000003
Star98 education,minimax_star98_schema_budgetgrid,5,160,0.9,1.7,0.9,0.275,1.0,0.875,0.125,0.7,0.025000000000000022,0.15000000000000002
Star98 education,minimax_star98_schema_budgetgrid,6,30,0.8,1.911764705882353,1.0,0.3705882352941176,0.976470588235294,0.7764705882352941,0.2117647058823529,0.935294117647059,0.22352941176470587,0.1588235294117647
Star98 education,minimax_star98_schema_budgetgrid,6,40,0.8,1.90625,1.0,0.35,1.0,0.8625,0.1374999999999999,0.90625,0.13749999999999996,0.21250000000000008
Star98 education,minimax_star98_schema_budgetgrid,6,40,0.9,1.90625,1.0,0.35,1.08125,0.89375,0.1374999999999999,0.825,0.10624999999999996,0.21250000000000008
Star98 education,minimax_star98_schema_budgetgrid,6,60,0.8,1.7357142857142858,0.9,0.3357142857142857,1.2857142857142858,0.9214285714285714,0.1857142857142857,0.44999999999999996,-0.021428571428571352,0.15
Star98 education,minimax_star98_schema_budgetgrid,6,60,0.9,1.921428571428572,1.0,0.3428571428571428,1.6785714285714286,0.9785714285714284,0.1857142857142857,0.24285714285714333,0.021428571428571574,0.1571428571428571
Star98 education,minimax_star98_schema_budgetgrid,6,80,0.8,1.7833333333333334,0.9333333333333332,0.3583333333333333,1.05,0.8833333333333333,0.1416666666666667,0.7333333333333334,0.04999999999999993,0.2166666666666666
Star98 education,minimax_star98_schema_budgetgrid,6,80,0.9,1.7833333333333334,0.9333333333333332,0.3583333333333333,1.1166666666666667,0.9166666666666666,0.1416666666666667,0.6666666666666667,0.016666666666666607,0.2166666666666666
Star98 education,minimax_star98_schema_budgetgrid,6,100,0.8,1.76,0.92,0.37,1.05,0.83,0.2099999999999999,0.71,0.09000000000000008,0.1600000000000001
Star98 education,minimax_star98_schema_budgetgrid,6,100,0.9,1.93,1.0,0.36,1.17,0.91,0.17,0.76,0.08999999999999997,0.18999999999999997
Star98 education,minimax_star98_schema_budgetgrid,7,30,0.8,1.7058823529411764,0.888235294117647,0.3529411764705882,1.258823529411765,0.8705882352941177,0.2352941176470588,0.4470588235294115,0.01764705882352935,0.11764705882352941
Star98 education,minimax_star98_schema_budgetgrid,7,40,0.8,1.90625,1.0,0.3625,1.00625,0.83125,0.175,0.8999999999999999,0.16874999999999996,0.1875
Star98 education,minimax_star98_schema_budgetgrid,7,40,0.9,1.90625,1.0,0.3625,1.5375,0.975,0.275,0.3687499999999999,0.025000000000000022,0.08749999999999997
Star98 education,minimax_star98_schema_budgetgrid,7,60,0.8,1.7285714285714286,0.8928571428571429,0.3785714285714285,0.9285714285714286,0.7714285714285715,0.1785714285714286,0.8,0.12142857142857144,0.1999999999999999
Star98 education,minimax_star98_schema_budgetgrid,7,60,0.9,1.9142857142857144,1.0,0.3928571428571429,1.3428571428571427,0.9357142857142856,0.1357142857142856,0.5714285714285716,0.06428571428571439,0.25714285714285734
Star98 education,minimax_star98_schema_budgetgrid,7,80,0.8,1.725,0.875,0.4166666666666666,0.9583333333333334,0.8166666666666667,0.1583333333333333,0.7666666666666667,0.05833333333333335,0.2583333333333333
Star98 education,minimax_star98_schema_budgetgrid,7,100,0.9,1.72,0.89,0.38,1.08,0.88,0.17,0.6399999999999999,0.010000000000000009,0.21
Star98 education,minimax_star98_schema_budgetgrid,7,120,0.8,1.725,0.875,0.4,0.9625,0.8,0.1624999999999999,0.7625000000000001,0.07499999999999996,0.23750000000000013
Star98 education,minimax_star98_schema_budgetgrid,7,120,0.9,1.725,0.875,0.4,1.2,0.8875,0.1624999999999999,0.5250000000000001,-0.012499999999999956,0.23750000000000013
Star98 education,minimax_star98_schema_budgetgrid,7,140,0.8,1.6666666666666667,0.8333333333333334,0.4,1.05,0.8333333333333334,0.1999999999999999,0.6166666666666667,0.0,0.20000000000000012
Star98 education,minimax_star98_schema_budgetgrid,7,140,0.9,1.9166666666666667,1.0,0.4166666666666666,1.3333333333333333,0.9666666666666668,0.1999999999999999,0.5833333333333335,0.033333333333333215,0.21666666666666667
Star98 education,minimax_star98_schema_budgetgrid,7,160,0.8,1.65,0.85,0.4499999999999999,1.0,0.775,0.2249999999999999,0.6499999999999999,0.07499999999999996,0.225
Star98 education,minimax_star98_schema_budgetgrid,7,160,0.9,1.875,1.0,0.4499999999999999,1.275,0.95,0.2249999999999999,0.6000000000000001,0.050000000000000044,0.225
Star98 education,minimax_star98_schema_budgetgrid,8,40,0.8,1.73125,0.9125,0.39375,1.0,0.79375,0.20625,0.73125,0.11875000000000002,0.1875
Star98 education,minimax_star98_schema_budgetgrid,8,60,0.9,1.921428571428572,1.0,0.4071428571428571,1.707142857142857,0.9857142857142858,0.2785714285714286,0.21428571428571486,0.014285714285714235,0.1285714285714285
Star98 education,minimax_star98_schema_budgetgrid,8,80,0.8,1.7083333333333333,0.8833333333333333,0.3833333333333333,1.0166666666666666,0.7833333333333333,0.2249999999999999,0.6916666666666667,0.09999999999999998,0.1583333333333334
Star98 education,minimax_star98_schema_budgetgrid,8,80,0.9,1.9166666666666667,1.0,0.3833333333333333,1.3916666666666666,0.9,0.2916666666666666,0.5250000000000001,0.09999999999999998,0.09166666666666673
Star98 education,minimax_star98_schema_budgetgrid,8,100,0.8,1.73,0.89,0.41,1.05,0.82,0.1899999999999999,0.6799999999999999,0.07000000000000006,0.22000000000000008
Star98 education,minimax_star98_schema_budgetgrid,8,100,0.9,1.92,1.0,0.41,1.35,0.93,0.1899999999999999,0.5699999999999998,0.06999999999999995,0.22000000000000008
Star98 education,minimax_star98_schema_budgetgrid,8,120,0.9,1.7375,0.9,0.4499999999999999,1.3,0.925,0.1875,0.4375,-0.025000000000000022,0.2624999999999999
Star98 education,minimax_star98_schema_budgetgrid,8,140,0.8,1.7166666666666666,0.9166666666666666,0.4166666666666666,0.9333333333333332,0.8166666666666667,0.1833333333333333,0.7833333333333333,0.09999999999999998,0.23333333333333328
Star98 education,minimax_star98_schema_budgetgrid,8,140,0.9,1.9166666666666667,1.0,0.4166666666666666,1.0166666666666666,0.8833333333333333,0.1333333333333333,0.9000000000000001,0.1166666666666667,0.28333333333333327
Star98 education,minimax_star98_schema_budgetgrid,8,160,0.8,1.725,0.925,0.425,0.975,0.8,0.175,0.7500000000000001,0.125,0.25
Star98 education,minimax_star98_schema_budgetgrid,8,160,0.9,1.775,0.925,0.4,1.075,0.9,0.125,0.7,0.025000000000000022,0.275
Star98 education,minimax_star98_schema_budgetgrid,9,30,0.8,1.688235294117647,0.8764705882352941,0.3764705882352941,1.3823529411764706,0.923529411764706,0.2235294117647058,0.3058823529411765,-0.04705882352941193,0.1529411764705883
Star98 education,minimax_star98_schema_budgetgrid,9,40,0.9,1.9125,1.0,0.3874999999999999,1.4125,0.925,0.2249999999999999,0.5,0.07499999999999996,0.1625
Star98 education,minimax_star98_schema_budgetgrid,9,60,0.8,1.7642857142857142,0.9357142857142856,0.3857142857142857,0.9714285714285714,0.8,0.1785714285714286,0.7928571428571428,0.13571428571428557,0.20714285714285707
Star98 education,minimax_star98_schema_budgetgrid,9,60,0.9,1.921428571428572,1.0,0.4,1.45,0.8857142857142857,0.3785714285714285,0.471428571428572,0.11428571428571432,0.02142857142857152
Star98 education,minimax_star98_schema_budgetgrid,9,80,0.8,1.675,0.8666666666666667,0.4083333333333333,0.9833333333333332,0.775,0.2083333333333333,0.6916666666666669,0.09166666666666667,0.20000000000000004
