run_label,experiment_id,dataset_id,task_id,seed,coverage_target,target_policy_space,target_budget,frontier_set_size,fess_ess_status,fess_ess_bracket,fess_ess_point_on_grid,point_risk,ress_ess_status,ress_ess_bracket,ress_ess_point_on_grid,ess_brackets_disagree
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,9,0.9,llm_prompt_policy_frontier,100,1.8125,attained,<=60,60.0,0.275,attained,<=40,40.0,True
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,9,0.8,llm_prompt_policy_frontier,120,1.8333333333333333,attained,<=30,30.0,0.2666666666666667,attained,<=30,30.0,False
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,9,0.9,llm_prompt_policy_frontier,120,1.8333333333333333,attained,<=60,60.0,0.2666666666666667,attained,<=40,40.0,True
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,9,0.8,llm_prompt_policy_frontier,140,1.825,attained,<=30,30.0,0.275,attained,<=30,30.0,False
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,9,0.9,llm_prompt_policy_frontier,140,1.825,attained,<=60,60.0,0.275,attained,<=40,40.0,True
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,10,0.8,llm_prompt_policy_frontier,30,1.846666666666667,attained,<=30,30.0,0.28,attained,<=30,30.0,False
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,10,0.8,llm_prompt_policy_frontier,40,1.8357142857142856,attained,<=30,30.0,0.2714285714285714,attained,<=30,30.0,False
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,10,0.9,llm_prompt_policy_frontier,40,1.8785714285714288,attained,<=40,40.0,0.2714285714285714,attained,<=40,40.0,False
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,10,0.8,llm_prompt_policy_frontier,60,1.825,attained,<=30,30.0,0.275,attained,<=30,30.0,False
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,10,0.9,llm_prompt_policy_frontier,60,1.825,attained,<=40,40.0,0.275,attained,<=40,40.0,False
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,10,0.8,llm_prompt_policy_frontier,80,1.82,attained,<=30,30.0,0.29,attained,<=30,30.0,False
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,10,0.9,llm_prompt_policy_frontier,80,1.82,attained,<=40,40.0,0.29,attained,<=40,40.0,False
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,10,0.8,llm_prompt_policy_frontier,100,1.85,attained,<=30,30.0,0.3249999999999999,attained,<=30,30.0,False
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,10,0.9,llm_prompt_policy_frontier,100,1.8,attained,<=40,40.0,0.3249999999999999,attained,<=40,40.0,False
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,10,0.8,llm_prompt_policy_frontier,120,1.8166666666666669,attained,<=30,30.0,0.3,attained,<=30,30.0,False
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,10,0.9,llm_prompt_policy_frontier,120,1.8166666666666669,attained,<=40,40.0,0.3,attained,<=40,40.0,False
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,10,0.8,llm_prompt_policy_frontier,140,1.825,attained,<=30,30.0,0.3,attained,<=30,30.0,False
qwen25_7b_anes_promptselect_s10,E15,real_anes96_vote,anes96_vote_clinton_vs_dole,10,0.9,llm_prompt_policy_frontier,140,1.825,attained,<=40,40.0,0.3,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,1,0.8,llm_prompt_policy_frontier,30,2.0,attained,<=30,30.0,0.3823529411764705,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,1,0.8,llm_prompt_policy_frontier,40,2.0,attained,<=30,30.0,0.3874999999999999,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,1,0.9,llm_prompt_policy_frontier,40,2.0,attained,<=40,40.0,0.3874999999999999,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,1,0.8,llm_prompt_policy_frontier,60,2.0,attained,<=30,30.0,0.4,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,1,0.9,llm_prompt_policy_frontier,60,2.0,attained,<=40,40.0,0.4,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,1,0.8,llm_prompt_policy_frontier,80,2.0,attained,<=30,30.0,0.3666666666666667,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,1,0.9,llm_prompt_policy_frontier,80,2.0,attained,<=40,40.0,0.3666666666666667,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,1,0.8,llm_prompt_policy_frontier,100,2.0,attained,<=30,30.0,0.37,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,1,0.9,llm_prompt_policy_frontier,100,2.0,attained,<=40,40.0,0.37,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,1,0.8,llm_prompt_policy_frontier,120,2.0,attained,<=30,30.0,0.3874999999999999,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,1,0.9,llm_prompt_policy_frontier,120,2.0,attained,<=40,40.0,0.3874999999999999,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,1,0.8,llm_prompt_policy_frontier,140,2.0,attained,<=30,30.0,0.4,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,1,0.9,llm_prompt_policy_frontier,140,2.0,attained,<=40,40.0,0.4,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,1,0.8,llm_prompt_policy_frontier,160,2.0,attained,<=30,30.0,0.425,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,1,0.9,llm_prompt_policy_frontier,160,2.0,attained,<=40,40.0,0.425,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,2,0.8,llm_prompt_policy_frontier,30,2.0,attained,<=30,30.0,0.3705882352941176,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,2,0.8,llm_prompt_policy_frontier,40,2.0,attained,<=30,30.0,0.3562499999999999,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,2,0.9,llm_prompt_policy_frontier,40,2.0,attained,<=40,40.0,0.3562499999999999,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,2,0.8,llm_prompt_policy_frontier,60,2.0,attained,<=30,30.0,0.35,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,2,0.9,llm_prompt_policy_frontier,60,2.0,attained,<=40,40.0,0.35,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,2,0.8,llm_prompt_policy_frontier,80,2.0,attained,<=30,30.0,0.3833333333333333,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,2,0.9,llm_prompt_policy_frontier,80,2.0,attained,<=40,40.0,0.3833333333333333,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,2,0.8,llm_prompt_policy_frontier,100,2.0,attained,<=30,30.0,0.41,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,2,0.9,llm_prompt_policy_frontier,100,2.0,attained,<=40,40.0,0.41,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,2,0.9,llm_prompt_policy_frontier,120,2.0,attained,<=40,40.0,0.4,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,2,0.8,llm_prompt_policy_frontier,140,2.0,attained,<=30,30.0,0.3833333333333333,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,2,0.9,llm_prompt_policy_frontier,140,2.0,attained,<=40,40.0,0.3833333333333333,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,2,0.8,llm_prompt_policy_frontier,160,2.0,attained,<=30,30.0,0.3249999999999999,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,2,0.9,llm_prompt_policy_frontier,160,2.0,attained,<=40,40.0,0.3249999999999999,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,3,0.8,llm_prompt_policy_frontier,30,2.0,attained,<=30,30.0,0.388235294117647,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,3,0.8,llm_prompt_policy_frontier,40,2.0,attained,<=30,30.0,0.3874999999999999,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,3,0.9,llm_prompt_policy_frontier,40,2.0,attained,<=40,40.0,0.3874999999999999,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,3,0.8,llm_prompt_policy_frontier,60,2.0,attained,<=30,30.0,0.4071428571428571,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,3,0.9,llm_prompt_policy_frontier,60,2.0,attained,<=40,40.0,0.4071428571428571,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,3,0.8,llm_prompt_policy_frontier,80,2.0,attained,<=30,30.0,0.425,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,3,0.9,llm_prompt_policy_frontier,80,2.0,attained,<=40,40.0,0.425,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,3,0.8,llm_prompt_policy_frontier,100,2.0,attained,<=30,30.0,0.4399999999999999,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,3,0.9,llm_prompt_policy_frontier,100,2.0,attained,<=40,40.0,0.4399999999999999,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,3,0.8,llm_prompt_policy_frontier,120,2.0,attained,<=30,30.0,0.4625,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,3,0.9,llm_prompt_policy_frontier,120,2.0,attained,<=40,40.0,0.4625,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,3,0.8,llm_prompt_policy_frontier,140,2.0,attained,<=30,30.0,0.4833333333333333,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,3,0.9,llm_prompt_policy_frontier,140,2.0,attained,<=40,40.0,0.4833333333333333,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,3,0.8,llm_prompt_policy_frontier,160,2.0,attained,<=30,30.0,0.425,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,3,0.9,llm_prompt_policy_frontier,160,2.0,attained,<=40,40.0,0.425,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,4,0.8,llm_prompt_policy_frontier,30,2.0,attained,<=40,40.0,0.4235294117647059,attained,<=30,30.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,4,0.8,llm_prompt_policy_frontier,40,2.0,attained,<=40,40.0,0.425,attained,<=30,30.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,4,0.9,llm_prompt_policy_frontier,40,2.0,attained,<=60,60.0,0.425,attained,<=40,40.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,4,0.8,llm_prompt_policy_frontier,60,2.0,attained,<=40,40.0,0.4428571428571428,attained,<=30,30.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,4,0.9,llm_prompt_policy_frontier,60,2.0,attained,<=60,60.0,0.4428571428571428,attained,<=40,40.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,4,0.8,llm_prompt_policy_frontier,80,2.0,attained,<=40,40.0,0.4583333333333333,attained,<=30,30.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,4,0.9,llm_prompt_policy_frontier,80,2.0,attained,<=60,60.0,0.4583333333333333,attained,<=40,40.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,4,0.8,llm_prompt_policy_frontier,100,2.0,attained,<=40,40.0,0.4499999999999999,attained,<=30,30.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,4,0.9,llm_prompt_policy_frontier,100,2.0,attained,<=60,60.0,0.4499999999999999,attained,<=40,40.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,4,0.8,llm_prompt_policy_frontier,120,2.0,attained,<=40,40.0,0.4499999999999999,attained,<=30,30.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,4,0.9,llm_prompt_policy_frontier,120,2.0,attained,<=60,60.0,0.4499999999999999,attained,<=40,40.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,4,0.8,llm_prompt_policy_frontier,140,2.0,attained,<=40,40.0,0.4499999999999999,attained,<=30,30.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,4,0.9,llm_prompt_policy_frontier,140,2.0,attained,<=60,60.0,0.4499999999999999,attained,<=40,40.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,4,0.8,llm_prompt_policy_frontier,160,2.0,attained,<=40,40.0,0.475,attained,<=30,30.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,4,0.9,llm_prompt_policy_frontier,160,2.0,attained,<=60,60.0,0.475,attained,<=40,40.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,5,0.8,llm_prompt_policy_frontier,30,2.0,attained,<=30,30.0,0.3647058823529412,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,5,0.8,llm_prompt_policy_frontier,40,2.0,attained,<=30,30.0,0.3625,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,5,0.9,llm_prompt_policy_frontier,40,2.0,attained,<=40,40.0,0.3625,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,5,0.8,llm_prompt_policy_frontier,60,2.0,attained,<=30,30.0,0.3642857142857143,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,5,0.9,llm_prompt_policy_frontier,60,2.0,attained,<=40,40.0,0.3642857142857143,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,5,0.8,llm_prompt_policy_frontier,80,2.0,attained,<=30,30.0,0.35,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,5,0.9,llm_prompt_policy_frontier,80,2.0,attained,<=40,40.0,0.35,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,5,0.8,llm_prompt_policy_frontier,100,2.0,attained,<=30,30.0,0.3399999999999999,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,5,0.9,llm_prompt_policy_frontier,100,2.0,attained,<=40,40.0,0.3399999999999999,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,5,0.8,llm_prompt_policy_frontier,120,2.0,attained,<=30,30.0,0.375,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,5,0.9,llm_prompt_policy_frontier,120,2.0,attained,<=40,40.0,0.375,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,5,0.8,llm_prompt_policy_frontier,140,2.0,attained,<=30,30.0,0.3333333333333333,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,5,0.9,llm_prompt_policy_frontier,140,2.0,attained,<=40,40.0,0.3333333333333333,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,5,0.8,llm_prompt_policy_frontier,160,2.0,attained,<=30,30.0,0.275,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,5,0.9,llm_prompt_policy_frontier,160,2.0,attained,<=40,40.0,0.275,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,6,0.8,llm_prompt_policy_frontier,30,2.0,attained,<=30,30.0,0.3941176470588236,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,6,0.8,llm_prompt_policy_frontier,40,2.0,attained,<=30,30.0,0.375,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,6,0.9,llm_prompt_policy_frontier,40,2.0,attained,<=40,40.0,0.375,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,6,0.8,llm_prompt_policy_frontier,60,2.0,attained,<=30,30.0,0.3571428571428571,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,6,0.9,llm_prompt_policy_frontier,60,2.0,attained,<=40,40.0,0.3571428571428571,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,6,0.8,llm_prompt_policy_frontier,80,2.0,attained,<=30,30.0,0.3666666666666667,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,6,0.9,llm_prompt_policy_frontier,80,2.0,attained,<=40,40.0,0.3666666666666667,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,6,0.8,llm_prompt_policy_frontier,100,2.0,attained,<=30,30.0,0.38,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,6,0.9,llm_prompt_policy_frontier,100,2.0,attained,<=40,40.0,0.38,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,6,0.8,llm_prompt_policy_frontier,120,2.0,attained,<=30,30.0,0.4,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,6,0.9,llm_prompt_policy_frontier,120,2.0,attained,<=40,40.0,0.4,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,6,0.8,llm_prompt_policy_frontier,140,2.0,attained,<=30,30.0,0.35,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,6,0.9,llm_prompt_policy_frontier,140,2.0,attained,<=40,40.0,0.35,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,6,0.8,llm_prompt_policy_frontier,160,2.0,attained,<=30,30.0,0.375,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,6,0.9,llm_prompt_policy_frontier,160,2.0,attained,<=40,40.0,0.375,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,7,0.8,llm_prompt_policy_frontier,30,2.0,attained,<=30,30.0,0.388235294117647,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,7,0.8,llm_prompt_policy_frontier,40,2.0,attained,<=30,30.0,0.3874999999999999,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,7,0.9,llm_prompt_policy_frontier,40,2.0,attained,<=40,40.0,0.3874999999999999,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,7,0.8,llm_prompt_policy_frontier,60,2.0,attained,<=30,30.0,0.4,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,7,0.9,llm_prompt_policy_frontier,60,2.0,attained,<=40,40.0,0.4,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,7,0.8,llm_prompt_policy_frontier,80,2.0,attained,<=30,30.0,0.4416666666666666,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,7,0.9,llm_prompt_policy_frontier,80,2.0,attained,<=40,40.0,0.4416666666666666,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,7,0.8,llm_prompt_policy_frontier,100,2.0,attained,<=30,30.0,0.41,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,7,0.9,llm_prompt_policy_frontier,100,2.0,attained,<=40,40.0,0.41,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,7,0.8,llm_prompt_policy_frontier,120,2.0,attained,<=30,30.0,0.4375,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,7,0.9,llm_prompt_policy_frontier,120,2.0,attained,<=40,40.0,0.4375,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,7,0.8,llm_prompt_policy_frontier,140,2.0,attained,<=30,30.0,0.4333333333333333,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,7,0.9,llm_prompt_policy_frontier,140,2.0,attained,<=40,40.0,0.4333333333333333,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,7,0.8,llm_prompt_policy_frontier,160,2.0,attained,<=30,30.0,0.4499999999999999,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,7,0.9,llm_prompt_policy_frontier,160,2.0,attained,<=40,40.0,0.4499999999999999,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,8,0.8,llm_prompt_policy_frontier,40,2.0,attained,<=30,30.0,0.425,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,8,0.9,llm_prompt_policy_frontier,40,2.0,attained,<=60,60.0,0.425,attained,<=40,40.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,8,0.9,llm_prompt_policy_frontier,60,2.0,attained,<=60,60.0,0.4285714285714286,attained,<=40,40.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,8,0.8,llm_prompt_policy_frontier,80,2.0,attained,<=30,30.0,0.4,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,8,0.9,llm_prompt_policy_frontier,80,2.0,attained,<=60,60.0,0.4,attained,<=40,40.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,8,0.8,llm_prompt_policy_frontier,100,2.0,attained,<=30,30.0,0.42,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,8,0.9,llm_prompt_policy_frontier,100,2.0,attained,<=60,60.0,0.42,attained,<=40,40.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,8,0.8,llm_prompt_policy_frontier,120,2.0,attained,<=30,30.0,0.4625,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,8,0.9,llm_prompt_policy_frontier,120,2.0,attained,<=60,60.0,0.4625,attained,<=40,40.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,8,0.8,llm_prompt_policy_frontier,140,2.0,attained,<=30,30.0,0.4333333333333333,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,8,0.9,llm_prompt_policy_frontier,140,2.0,attained,<=60,60.0,0.4333333333333333,attained,<=40,40.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,8,0.8,llm_prompt_policy_frontier,160,2.0,attained,<=30,30.0,0.425,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,8,0.9,llm_prompt_policy_frontier,160,2.0,attained,<=60,60.0,0.425,attained,<=40,40.0,True
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,9,0.8,llm_prompt_policy_frontier,30,2.0,attained,<=30,30.0,0.4117647058823529,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,9,0.9,llm_prompt_policy_frontier,40,2.0,attained,<=40,40.0,0.4125,attained,<=40,40.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,9,0.8,llm_prompt_policy_frontier,60,2.0,attained,<=30,30.0,0.4285714285714286,attained,<=30,30.0,False
qwen25_7b_star98_promptselect_s10,E15,real_star98_education,star98_majority_above_benchmark,9,0.9,llm_prompt_policy_frontier,60,2.0,attained,<=40,40.0,0.4285714285714286,attained,<=40,40.0,False
