run_label,experiment_id,dataset_id,task_id,seed,budget,coverage_target,method_family,frontier_status,frontier_method,frontier_set_size,coverage,point_risk,n_methods,n_valid_methods
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,80,0.8,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2875,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,80,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2875,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,80,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2875,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,80,0.8,overall_frontier,attained,calibrated_probability_conformal,1.0875,0.8375,0.2125,8,8
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,80,0.8,reference,attained,calibrated_probability_conformal,1.0875,0.8375,0.2125,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,80,0.9,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2875,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,80,0.9,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2875,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,80,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2875,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,80,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2875,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,80,0.9,overall_frontier,attained,random_forest_probability_conformal,1.2875,0.9,0.2875,8,8
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,80,0.9,reference,attained,random_forest_probability_conformal,1.2875,0.9,0.2875,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,100,0.8,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.3,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,100,0.8,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.3,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,100,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.3,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,100,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.3,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,100,0.8,overall_frontier,attained,gradient_boosting_probability_conformal,1.0333333333333334,0.8,0.2166666666666666,8,8
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,100,0.8,reference,attained,gradient_boosting_probability_conformal,1.0333333333333334,0.8,0.2166666666666666,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,100,0.9,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.3,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,100,0.9,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.3,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,100,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.3,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,100,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.3,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,100,0.9,overall_frontier,attained,gradient_boosting_probability_conformal,1.2666666666666666,0.9166666666666666,0.2166666666666666,8,8
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,100,0.9,reference,attained,gradient_boosting_probability_conformal,1.2666666666666666,0.9166666666666666,0.2166666666666666,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,120,0.8,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.1999999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,120,0.8,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.1999999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,120,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.1999999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,120,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.1999999999999999,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,120,0.8,overall_frontier,attained,gradient_boosting_probability_conformal,0.975,0.9,0.0749999999999999,8,6
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,120,0.8,reference,attained,gradient_boosting_probability_conformal,0.975,0.9,0.0749999999999999,4,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,120,0.9,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.1999999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,120,0.9,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.1999999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,120,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.1999999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,120,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.1999999999999999,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,120,0.9,overall_frontier,attained,random_forest_probability_conformal,1.075,0.875,0.15,8,6
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,5,120,0.9,reference,attained,random_forest_probability_conformal,1.075,0.875,0.15,4,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,30,0.8,llm_cached,no_valid_method,,,,,2,0
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,30,0.8,llm_fixed_prompt_frontier,no_valid_method,,,,,2,0
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,30,0.8,llm_prompt_optimized,no_valid_method,,,,,2,0
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,30,0.8,llm_prompt_policy_frontier,no_valid_method,,,,,4,0
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,30,0.8,overall_frontier,attained,gradient_boosting_probability_conformal,1.0769230769230769,0.7769230769230769,0.2538461538461538,8,3
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,30,0.8,reference,attained,gradient_boosting_probability_conformal,1.0769230769230769,0.7769230769230769,0.2538461538461538,4,3
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,40,0.8,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2916666666666666,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,40,0.8,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2916666666666666,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,40,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2916666666666666,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,40,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2916666666666666,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,40,0.8,overall_frontier,attained,calibrated_probability_conformal,1.2833333333333334,0.8833333333333333,0.3083333333333333,8,7
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,40,0.8,reference,attained,calibrated_probability_conformal,1.2833333333333334,0.8833333333333333,0.3083333333333333,4,3
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,40,0.9,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2916666666666666,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,40,0.9,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2916666666666666,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,40,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2916666666666666,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,40,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2916666666666666,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,40,0.9,overall_frontier,attained,calibrated_probability_conformal,1.55,0.975,0.3083333333333333,8,8
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,40,0.9,reference,attained,calibrated_probability_conformal,1.55,0.975,0.3083333333333333,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,60,0.8,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.29,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,60,0.8,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.29,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,60,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.29,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,60,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.29,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,60,0.8,overall_frontier,attained,random_forest_probability_conformal,1.46,0.83,0.29,8,5
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,60,0.8,reference,attained,random_forest_probability_conformal,1.46,0.83,0.29,4,1
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,60,0.9,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.29,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,60,0.9,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.29,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,60,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.29,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,60,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.29,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,60,0.9,overall_frontier,attained,calibrated_probability_conformal,1.8,0.98,0.3299999999999999,8,7
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,60,0.9,reference,attained,calibrated_probability_conformal,1.8,0.98,0.3299999999999999,4,3
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,80,0.8,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.275,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,80,0.8,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.275,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,80,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.275,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,80,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.275,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,80,0.8,overall_frontier,attained,calibrated_probability_conformal,1.1,0.8125,0.2624999999999999,8,7
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,80,0.8,reference,attained,calibrated_probability_conformal,1.1,0.8125,0.2624999999999999,4,3
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,80,0.9,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.275,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,80,0.9,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.275,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,80,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.275,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,80,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.275,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,80,0.9,overall_frontier,attained,random_forest_probability_conformal,1.3375,0.8875,0.275,8,7
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,80,0.9,reference,attained,random_forest_probability_conformal,1.3375,0.8875,0.275,4,3
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,100,0.8,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.1999999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,100,0.8,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.1999999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,100,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.1999999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,100,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.1999999999999999,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,100,0.8,overall_frontier,attained,gradient_boosting_probability_conformal,0.95,0.8,0.1833333333333333,8,8
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,100,0.8,reference,attained,gradient_boosting_probability_conformal,0.95,0.8,0.1833333333333333,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,100,0.9,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.1999999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,100,0.9,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.1999999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,100,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.1999999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,100,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.1999999999999999,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,100,0.9,overall_frontier,attained,random_forest_probability_conformal,1.2166666666666666,0.9,0.2166666666666666,8,8
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,100,0.9,reference,attained,random_forest_probability_conformal,1.2166666666666666,0.9,0.2166666666666666,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,120,0.8,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2249999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,120,0.8,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2249999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,120,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2249999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,120,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2249999999999999,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,120,0.8,overall_frontier,attained,calibrated_probability_conformal,1.075,0.825,0.175,8,8
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,120,0.8,reference,attained,calibrated_probability_conformal,1.075,0.825,0.175,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,120,0.9,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2249999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,120,0.9,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2249999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,120,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2249999999999999,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,120,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2249999999999999,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,120,0.9,overall_frontier,attained,calibrated_probability_conformal,1.275,0.875,0.175,8,8
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,6,120,0.9,reference,attained,calibrated_probability_conformal,1.275,0.875,0.175,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,30,0.8,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2615384615384615,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,30,0.8,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2615384615384615,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,30,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2615384615384615,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,30,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2615384615384615,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,30,0.8,overall_frontier,attained,random_forest_probability_conformal,1.4692307692307691,0.9076923076923076,0.2615384615384615,8,8
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,30,0.8,reference,attained,random_forest_probability_conformal,1.4692307692307691,0.9076923076923076,0.2615384615384615,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,40,0.8,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2583333333333333,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,40,0.8,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2583333333333333,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,40,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2583333333333333,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,40,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2583333333333333,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,40,0.8,overall_frontier,attained,random_forest_probability_conformal,1.7333333333333334,0.9666666666666668,0.2583333333333333,8,8
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,40,0.8,reference,attained,random_forest_probability_conformal,1.7333333333333334,0.9666666666666668,0.2583333333333333,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,40,0.9,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2583333333333333,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,40,0.9,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.2583333333333333,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,40,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2583333333333333,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,40,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_qwen_qwen2_5_7b_instruct_modechoice_opt_rank1_calibrated,2.0,1.0,0.2583333333333333,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,40,0.9,overall_frontier,attained,random_forest_probability_conformal,1.8916666666666664,0.9833333333333332,0.2583333333333333,8,8
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,40,0.9,reference,attained,random_forest_probability_conformal,1.8916666666666664,0.9833333333333332,0.2583333333333333,4,4
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,60,0.8,llm_cached,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.27,2,2
qwen25_7b_modechoice_promptselect_s10,E15,real_modechoice_travel,modechoice_chose_car,7,60,0.8,llm_fixed_prompt_frontier,attained,cached_llm_qwen_qwen2_5_7b_instruct_modechoice_calibrated,2.0,1.0,0.27,2,2
